ID,Title,Parent
2786,"Slag, scalings, dross and similar waste, n.e.s.",278
2789,"Minerals, crude, n.e.s.",278
2782,"Clay and other refractory minerals, n.e.s.",278
2783,"Common salt (including rock salt, sea salt and table salt); pure sodium chloride; salt liquors; sea water",278
2784,Asbestos,278
2785,"Quartz, mica, felspar, fluorspar, cryolite and chiolite",278
27821,"Clay (e.g., kaolin and bentomite), andalusite, kyanite and silllmanite, whether or not calcined, but not including expanded clays falling within heading 663.5; mullite; chamotte and dinas earths",278.2
27822,"Graphite, natural",278.2
27823,"Dolomite, whether or not calcined (including dolomite not further worked than roughly split, roughly squared or squared by sawing); agglomerated dolomite (including tarred dolomlte)",278.2
27824,"Magnesium carbonate, natural (magnesite), whether or not calcined (other than magnesium oxide)",278.2
27851,"Quartz (other than natural sands); quartzite (including quartzite not further worked than roughly split, roughly squared or squared by sawing)",278.5
27852,Mica (including splittings); mica waste,278.5
27853,"Cryolite and chiolite, natural",278.5
27854,"Felspar, leucite, nepheline and nepheline syenite; fluorspar",278.5
27861,"Slag, scalings, dross and similar waste from the manufacture of iron or steel",278.6
27862,"Slag and ash, n.e.s. (including kelp)",278.6
27891,Chalk,278.9
27892,"Natural barium sulphate (berytes); natural barium carbonate (witherite), whether or not calcined (other than barium oxide)",278.9
27893,"Natural steatite (including natural steatlte not further worked than roughly split, roughly squared or squsred by sawing); talc",278.9
27894,Crude natural borates and concentrates thereof (calcined or not) but not including borates separated from natural brine ; crude natural boric acid containing not more than 85% of H3BO3 calculated on the dry weight,278.9
27895,"Siliceous fossil meals and similar siliceous earths (e.g., kieselguhr, tripoilte or diatomite), whether or not calcined, of an apparent specific gravity of 1 or less",278.9
27896,"Bitumen and asphalt, natural; bituminous shale, asphaltic rock and tar sands",278.9
27899,"Mineral substances, n.e.s.",278.9
281,Iron ore and concentrates,28
282,Waste and scrap metal of iron or steel,28
287,"Ores and concentrates of base metals, n.e.s.",28
286,Ores and concentrates of uranium and thorium,28
288,Non,28
289,"Ores and concentrates of precious metals, waste, scrap and sweepings of precious metals (other than of gold)",28
2814,"Roasted iron pyrites (pyrites cinders), whether, or not agglomerated",281
2815,"Iron ore and concentrates, not agglomerated",281
2816,"Iron ore agglomerates (sinters, pellets, briquettes, etc. )",281
2820,Waste and scrap metal of iron or steel,282
28201,....of pig or cast iron,282.0
28202,....of alloy steel,282.0
28209,....of other iron or steel,282.0
2860,Ores and concentrates of uranium and thorium,286
2872,"Nickel ores and concentrates; nickel mattes, nickel sinters and other intermediate products of nickel metallurgy",287
2874,Lead ores and concentrates,287
2875,Zinc ores and concentrates,287
2876,Tin ores and concentrates,287
2877,Manganese ore and concentrates (including manganiferous iron ores and consentrates with a manganese content of 20% or more by weight),287
2879,Ores and concentrates of other non,287
2873,Aluminium ores and concentrates (including alumina),287
2871,Copper ore and concentrates; copper matte; cement copper,287
28711,Copper ores and concentrates,287.1
28712,Copper matte; cement copper (precipitated copper),287.1
28721,Nickel ores and concentrates,287.2
28722,"Nickel matte, nickel sinters,and other intermediate products of nickel metallurgy",287.2
28731,Aluminium ore and concentrate,287.3
28732,Alumina (aluminium oxide),287.3
28791,Chromium ore and concentrate,287.9
28792,Tungsten (or wolfram) ores and concentrates,287.9
28793,"Ores and concentrates of molybdenum, niobium, tantalum, titanium, vanadium and zirconium",287.9
28799,"Other base metal ore and concentrates, n.e.s.",287.9
2881,"Ash and residues, other than from the manufacture of iron or steel), containing metals or metallic compounds,n.e.s.",288
2882,Other non,288
28821,Copper waste and scrap,288.2
28822,Nickel waste and scrap,288.2
28823,Aluminium waste and scrap,288.2
28824,Lead waste and scrap,288.2
28825,Zinc waste and scrap (other than dust),288.2
28826,Tin waste and scrap,288.2
2890,"Ores and concentrates of precious metals, waste, scrap and sweepings of precious metals (other than of gold)",289
28901,Ores and concentrates of precious metals,289.0
28902,"Goldsmiths', silversmiths' and jewellers' sweepings (other than those containing only gold), residues, lemels and other waste and scrap, of precious metal (other than gold)",289.0
291,"Crude animal materials, n.e.s.",29
292,"Crude vegetable materials, n.e.s.",29
2911,"Bones, ivory, horns, coral, shells and similar products",291
2919,"Other materials of animal origin, n.e.s.",291
29111,"Bones (including bones of whales, of seals and of other air",291.1
29115,"Coral and similar substances, unworked or simply prepared but not otherwise worked; shells, unworked or simply prepared but not cut to shape; powder and waste of shells",291.1
29116,"Ivory, tortoise",291.1
29191,"Human hair, unworked, whether or not washed or scoured; waste of human hair",291.9
29192,"Pigs', hogs' and boars' bristles or hair; badger hair and other brush making hair; waste of such bristles and hair",291.9
29193,"Guts, bladders and stomachs of animals (other than of fish), whole or pieces thereof",291.9
29194,Fish waste,291.9
29196,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers",291.9
29197,Natural sponges,291.9
29198,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; animal products, fresh, chilled or frozen, or otherwise provisionally preserved, of a kind used in the preparation of pharmaceutical products",291.9
29199,"Animal products, n.e.s.; dead animals unfit for human consumption",291.9
2927,Cut flowers and foliage,292
2922,"Shellac, seed lac, stick lac and other lacs; natural gums, resins, gum",292
2923,"Vegetable materials of a kind used primarily for plaiting (e.g. cereal straw, cleaned, bleached or dyed, osier, reeds, rushes, rattans, bamboos, raffia and lime bark)",292
2924,"Plants and parts (including seeds and fruit) of trees, bushes, shrubs or other plants, being goods of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whole, cut, crushed, ground or powdered",292
2925,"Seeds, fruits and spores, n.e.s., of a kind used for sowing",292
2926,"Bulbs, tubers and rhizomes of flowering or of foliage plants; cuttings, slips, live trees and other plants",292
2929,"Other materials of vegetable origin, n.e.s.",292
29261,"Bulbs, tubers, tuberous roots, corms, crowns and rhlzomes, dormant, in growth or in flower",292.6
29269,"Other live plants (including trees, shrubs, bushes, roots, cuttings and slips)",292.6
29271,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, bleached, impregnated or otherwise prepared",292.7
29272,"Foliage, branches and other parts (other than flowers or buds) of trees, shrubs, bushes and other plants, and mosses, lichens and grasses, being goods of a kind suitable for bouquets or ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared",292.7
29291,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar",292.9
29292,"Vegetable materials, whether or not put up on a layer or between two layers of other material, of a kind used primarily as  sttutflng or as padding (e.g., kapok, vegetable kair and eel",292.9
29293,"Vegetable materials of a kind used primarily in brushes or brooms (e.g., sorgho, plassava, couchgrass and istle), whether or not in buIdles or hanks",292.9
29298,"Vegetable materials and vegetable products, n.e.s.",292.9
32,"Coal, coke and briquettes",3
33,"Petroleum, petroleum products and related materials",3
35,Electric current,3
34,"Gas, natural and manufactured",3
322,"Coal, lignite and peat",32
323,Briquettes; coke and semi,32
3221,"Anthracite, whether or not pulverized, but not agglomerated",322
3222,"Other coal, whether or not pulverized, but not agglomerated",322
3223,"Lignite, whether or not pulverized, but not agglomerated",322
3224,"Peat, whether or not compressed into bales, but not agglomerated",322
3231,"Briquettes, ovoids and similar solid fuels manufactured from coal, lignite or peat",323
3232,Coke and semi,323
32311,"Briquettes, ovoids and similar solid fuels manufactured from coal",323.1
32312,"Lignite, agglomerated",323.1
32313,"Peat, agglomerated",323.1
32321,Coke and semi,323.2
32322,Coke and semi,323.2
334,"Petroleum products, refined",33
333,Crude petroleum and oils obtained from bituminous minerals,33
335,"Residual petroleum products, n.e.s. and related materials",33
3330,Crude petroleum and oils obtained from bituminous materials,333
3342,Kerosene and other medium oils,334
3343,Gas oils,334
3344,"Fuel oils, n.e.s.",334
3345,"Lubrlcatlng petroleum oils and oils obtained from bituminmus minerals, other heavy petroleum oils and heavy oils obtained from bituminous minerals, and preparations, n.e.s.",334
3341,Motor spirit (gasoline) and other light oils,334
33411,"Motor spirit (gasoline), including aviation spirit",334.1
33412,Spirit type (gasoline type) jet fuel,334.1
33419,"Other light petroleum oils and light oils obtained from bituminous minerals (other than crude); preparations, n.e.s. containing not less than 70% by weight of these oils, these oils being the basic constituents of the preparations",334.1
33421,Kerosene (including kerosene type jet fuel),334.2
33429,"Other medium petroleum oils and medium oils obtained from bituminous minerals (other than crude); preparations, n.e.s. containlng not less than 70% by weight of these oils, these oils being the basic constituents of the preparations",334.2
33451,"Lubricating petroleum oils and oils obtained from bituminous minerals, other heavy petroleum oils and heavy oils obtained from bituminous minerals (other than crude), and preparations, n.e.s., containing not less than 70% by weight of these oils, these oils being the basic constituents of the preparations",334.5
33452,"Lubricating preparations, and preparations of a kind used for oil or grease treatment of textiles, leather or other materials, but not including preparations containing 70% or more by weight of petroleum oils or of oils obtained from bituminous minerals",334.5
3353,Pitch and pitch coke obtained from coal tar or from other mineral tars,335
3354,"Petroleum bitumen, petroleum coke and bituminous mixtures, n.e.s.",335
3351,Petroleum jelly and mineral waxes,335
3352,Mineral tars and products of their distillation (including similar products obtained by processing petroleum or by any other process),335
33511,Petroleum jelly (petrolatum),335.1
33512,"Paraffin wax, micro",335.1
33521,"Tar distilled from coal, from lignite or from peat, and other mineral tars (including partially distilled tars and blends of pitch with creosote oils or with other coal tar distillation products)",335.2
33522,Benzole,335.2
33523,Toluole,335.2
33524,Xylole,335.2
33525,"Oils and other products, n.e.s., of the distillation of high temperature coal tar; similar products obtained by the distillation of low tamperature coal tar or other mineral tars, by processing petroleum or by any other process",335.2
33531,Pitch from coal tar or from other mineral tars,335.3
33532,Pitch coke,335.3
33541,Petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals,335.4
33542,Petroleum coke,335.4
33543,"Bituminous mixtures based on naturalasphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g., bituminous mastics, cut",335.4
